battery_id,cycle,type,capacity,soh,health_state
B0005,256,discharge,1.590369231400328,0.8566549999565574,ЗЕЛЕНЫЙ
B0005,260,discharge,1.5857889968242211,0.854187849075412,ЗЕЛЕНЫЙ
B0005,264,discharge,1.5849430707374117,0.853732189598637,ЗЕЛЕНЫЙ
B0005,266,discharge,1.5955263892495937,0.8594329115068511,ЗЕЛЕНЫЙ
B0005,270,discharge,1.5747301747801037,0.8482309964083232,ЖЕЛТЫЙ
B0005,274,discharge,1.5649019950937946,0.8429370312695894,ЖЕЛТЫЙ
B0005,278,discharge,1.5597659473370362,0.8401704907053151,ЖЕЛТЫЙ
B0005,282,discharge,1.5594815668184234,0.8400173086716403,ЖЕЛТЫЙ
B0005,286,discharge,1.55468935359061,0.8374359751414073,ЖЕЛТЫЙ
B0005,290,discharge,1.5488741079890418,0.8343035835418966,ЖЕЛТЫЙ
B0005,294,discharge,1.538236598942558,0.8285736718133292,ЖЕЛТЫЙ
B0005,298,discharge,1.527914258251028,0.8230135260370756,ЖЕЛТЫЙ
B0005,302,discharge,1.5285252629756445,0.8233426447360579,ЖЕЛТЫЙ
B0005,306,discharge,1.522647325284378,0.8201764839394088,ЖЕЛТЫЙ
B0005,310,discharge,1.5174859938489869,0.8173963242800902,ЖЕЛТЫЙ
B0005,313,discharge,1.605818899130659,0.8649769888680268,ЗЕЛЕНЫЙ
B0005,316,discharge,1.5638491446744425,0.8423699116610504,ЖЕЛТЫЙ
B0005,320,discharge,1.5480915247767786,0.8338820438085877,ЖЕЛТЫЙ
B0005,324,discharge,1.5323755631868592,0.8254166152720488,ЖЕЛТЫЙ
B0005,328,discharge,1.5269528268489705,0.8224956494324317,ЖЕЛТЫЙ
B0005,332,discharge,1.5169573017136326,0.8171115433925789,ЖЕЛТЫЙ
B0005,336,discharge,1.5118975960142693,0.8143861246029738,ЖЕЛТЫЙ
B0005,340,discharge,1.5065638960681105,0.811513118362076,ЖЕЛТЫЙ
B0005,344,discharge,1.5015453526671363,0.8088098717121404,ЖЕЛТЫЙ
B0005,348,discharge,1.4908444050400238,0.8030457886878684,ЖЕЛТЫЙ
B0005,352,discharge,1.485868384561201,0.8003654470798278,ЖЕЛТЫЙ
B0005,356,discharge,1.480413677976106,0.7974272604140161,ЖЕЛТЫЙ
B0005,360,discharge,1.4752095869031632,0.7946240682056631,ЖЕЛТЫЙ
B0005,364,discharge,1.4859035988304024,0.8003844153038009,ЖЕЛТЫЙ
B0005,367,discharge,1.4960918298136696,0.8058723226653155,ЖЕЛТЫЙ
B0005,371,discharge,1.4808005946928984,0.7976356737393387,ЖЕЛТЫЙ
B0005,375,discharge,1.4697543268466824,0.79168558341158,ЖЕЛТЫЙ
B0005,379,discharge,1.4539012274845928,0.7831462853887025,ЖЕЛТЫЙ
B0005,383,discharge,1.4541462067235693,0.7832782438583529,ЖЕЛТЫЙ
B0005,387,discharge,1.455023751906683,0.7837509350133121,ЖЕЛТЫЙ
B0005,391,discharge,1.449042163761236,0.7805289427291894,ЖЕЛТЫЙ
B0005,395,discharge,1.4386709371480566,0.7749424644709048,ЖЕЛТЫЙ
B0005,399,discharge,1.433445432156979,0.7721277376203588,ЖЕЛТЫЙ
B0005,403,discharge,1.4333958900838095,0.7721010517012333,ЖЕЛТЫЙ
B0005,407,discharge,1.42806487344776,0.7692294908297354,ЖЕЛТЫЙ
B0005,411,discharge,1.4229203181741186,0.7664583676775116,ЖЕЛТЫЙ
B0005,415,discharge,1.417429032731308,0.7635004777498812,ЖЕЛТЫЙ
B0005,419,discharge,1.412409228794446,0.7607965521102183,ЖЕЛТЫЙ
B0005,423,discharge,1.412578792940193,0.7608878881159705,ЖЕЛТЫЙ
B0005,427,discharge,1.4075983731469897,0.7582051768100095,ЖЕЛТЫЙ
B0005,431,discharge,1.4333920485221476,0.7720989824377313,ЖЕЛТЫЙ
B0005,433,discharge,1.4382550176792908,0.7747184287655712,ЖЕЛТЫЙ
B0005,437,discharge,1.4173547174485526,0.7634604477007023,ЖЕЛТЫЙ
B0005,441,discharge,1.406981663677643,0.7578729852409039,ЖЕЛТЫЙ
B0005,445,discharge,1.4012037783587625,0.7547607178190572,ЖЕЛТЫЙ
B0005,449,discharge,1.3967008232726328,0.7523351936621817,ЖЕЛТЫЙ
B0005,453,discharge,1.391284788852726,0.7494178378216989,ЖЕЛТЫЙ
B0005,457,discharge,1.3862287677978349,0.7466944037718938,ЖЕЛТЫЙ
B0005,461,discharge,1.3804366761974138,0.74357448411315,ЖЕЛТЫЙ
B0005,465,discharge,1.3752364150256224,0.740773354887346,ЖЕЛТЫЙ
B0005,469,discharge,1.3705128024895008,0.7382289732324248,ЖЕЛТЫЙ
B0005,473,discharge,1.3705085566270399,0.7382266861916329,ЖЕЛТЫЙ
B0005,477,discharge,1.3647355108681518,0.7351170256067291,ЖЕЛТЫЙ
B0005,481,discharge,1.375392016895762,0.7408571700903981,ЖЕЛТЫЙ
B0005,483,discharge,1.3861115151535393,0.746631245442362,ЖЕЛТЫЙ
B0005,485,discharge,1.3698500035838939,0.7378719555127383,ЖЕЛТЫЙ
B0005,489,discharge,1.3647827949260758,0.735142495242232,ЖЕЛТЫЙ
B0005,493,discharge,1.3543220466259964,0.7295077959801872,ЖЕЛТЫЙ
B0005,497,discharge,1.3546417018378962,0.7296799787853683,ЖЕЛТЫЙ
B0005,501,discharge,1.3547039213192407,0.7297134934112401,ЖЕЛТЫЙ
B0005,505,discharge,1.349314997503458,0.7268107407422197,ЖЕЛТЫЙ
B0005,509,discharge,1.3441891937970554,0.7240497181525036,ЖЕЛТЫЙ
B0005,513,discharge,1.3389913790695755,0.7212499067079483,ЖЕЛТЫЙ
B0005,517,discharge,1.3389145230206971,0.721208508070922,ЖЕЛТЫЙ
B0005,521,discharge,1.3340066759761655,0.7185648881952921,ЖЕЛТЫЙ
B0005,525,discharge,1.3286444309174914,0.7156765060826296,ЖЕЛТЫЙ
B0005,529,discharge,1.3231708992276219,0.7127281792431958,ЖЕЛТЫЙ
B0005,533,discharge,1.3181691588445197,0.7100339835664494,ЖЕЛТЫЙ
B0005,537,discharge,1.3184664436640334,0.7101941165230103,ЖЕЛТЫЙ
B0005,541,discharge,1.318293040102702,0.7101007124097442,ЖЕЛТЫЙ
B0005,545,discharge,1.323872422244268,0.7131060557689289,ЖЕЛТЫЙ
B0005,548,discharge,1.3601216766554785,0.7326317762261326,ЖЕЛТЫЙ
B0005,552,discharge,1.3395306867947354,0.721540405700353,ЖЕЛТЫЙ
B0005,556,discharge,1.3290286565120697,0.7158834698305493,ЖЕЛТЫЙ
B0005,560,discharge,1.3236741274998955,0.7129992439790138,ЖЕЛТЫЙ
B0005,564,discharge,1.318633896753293,0.7102843154047166,ЖЕЛТЫЙ
B0005,568,discharge,1.3134751321324272,0.7075055383642601,ЖЕЛТЫЙ
B0005,572,discharge,1.3132020634442203,0.7073584494666222,ЖЕЛТЫЙ
B0005,576,discharge,1.3077959946944353,0.704446461650727,ЖЕЛТЫЙ
B0005,580,discharge,1.3030329186405918,0.7018808229071344,ЖЕЛТЫЙ
B0005,584,discharge,1.3033573559038205,0.7020555815721221,ЖЕЛТЫЙ
B0005,588,discharge,1.3034100438655642,0.7020839620292978,ЖЕЛТЫЙ
B0005,592,discharge,1.2978870806495706,0.699109008817086,ОРАНЖЕВЫЙ
B0005,596,discharge,1.2980735056918902,0.6992094269724848,ОРАНЖЕВЫЙ
B0005,600,discharge,1.293463613844243,0.6967263011532883,ОРАНЖЕВЫЙ
B0005,604,discharge,1.288003392619118,0.6937851440175622,ОРАНЖЕВЫЙ
B0005,608,discharge,1.2874525221379407,0.6934884167276275,ОРАНЖЕВЫЙ
B0005,612,discharge,1.3090153642307354,0.705103277055252,ЖЕЛТЫЙ
B0005,614,discharge,1.3250793286429356,0.7137561578838874,ЖЕЛТЫЙ
B0006,2,discharge,2.035337591005598,1.0,ЗЕЛЕНЫЙ
B0006,4,discharge,2.0251402460314116,0.9949898508143074,ЗЕЛЕНЫЙ
B0006,6,discharge,2.013326371345464,0.9891854698908897,ЗЕЛЕНЫЙ
B0006,8,discharge,2.0132846655407413,0.9891649790372313,ЗЕЛЕНЫЙ
B0006,10,discharge,2.000528337624771,0.9828975529491258,ЗЕЛЕНЫЙ
B0006,12,discharge,2.0138990759931645,0.989466850557287,ЗЕЛЕНЫЙ
B0006,14,discharge,2.013101105626967,0.98907479256665,ЗЕЛЕНЫЙ
B0006,16,discharge,1.9687898262728398,0.9673038197560735,ЗЕЛЕНЫЙ
B0006,18,discharge,1.9681661764334244,0.9669974087497759,ЗЕЛЕНЫЙ
B0006,20,discharge,1.9572307917560536,0.9616246466459876,ЗЕЛЕНЫЙ
B0006,22,discharge,1.9455991514129352,0.9559098009149796,ЗЕЛЕНЫЙ
B0006,25,discharge,1.9347505044841131,0.9505796547137972,ЗЕЛЕНЫЙ
B0006,27,discharge,1.9232799539368028,0.9449439554578114,ЗЕЛЕНЫЙ
B0006,29,discharge,1.911889930948487,0.939347820920401,ЗЕЛЕНЫЙ
B0006,31,discharge,1.9010667141979305,0.9340301690486008,ЗЕЛЕНЫЙ
B0006,33,discharge,1.8891989948061458,0.9281993331989463,ЗЕЛЕНЫЙ
B0006,35,discharge,1.878278372248849,0.9228338240050139,ЗЕЛЕНЫЙ
B0006,37,discharge,1.8675697161520206,0.9175724579573611,ЗЕЛЕНЫЙ
B0006,39,discharge,1.8675892574453767,0.9175820589657847,ЗЕЛЕНЫЙ
B0006,42,discharge,1.979626548250818,0.9726281070025072,ЗЕЛЕНЫЙ
B0006,46,discharge,1.9575499080884022,0.9617814345585967,ЗЕЛЕНЫЙ
B0006,50,discharge,1.9458150170787551,0.956015859814876,ЗЕЛЕНЫЙ
B0006,54,discharge,1.9242461121680094,0.945418647339628,ЗЕЛЕНЫЙ
B0006,58,discharge,1.9459811331421641,0.9560974757905958,ЗЕЛЕНЫЙ
B0006,62,discharge,1.901407930553079,0.9341978151219875,ЗЕЛЕНЫЙ
B0006,66,discharge,1.878674213680085,0.923028308415357,ЗЕЛЕНЫЙ
B0006,70,discharge,1.8683061328264219,0.9179342734506019,ЗЕЛЕНЫЙ
B0006,74,discharge,1.8560244070082998,0.9119000283836427,ЗЕЛЕНЫЙ
B0006,78,discharge,1.8451997961855777,0.9065816915777205,ЗЕЛЕНЫЙ
B0006,82,discharge,1.857228890885317,0.9124918141799352,ЗЕЛЕНЫЙ
B0006,86,discharge,1.9247760889090635,0.9456790349742867,ЗЕЛЕНЫЙ
B0006,90,discharge,1.8822317526092551,0.9247761948322795,ЗЕЛЕНЫЙ
B0006,94,discharge,1.855276687885587,0.9115326597829658,ЗЕЛЕНЫЙ
B0006,98,discharge,1.8392508917181876,0.9036588818710266,ЗЕЛЕНЫЙ
B0006,102,discharge,1.8185396073994429,0.8934830346748316,ЗЕЛЕНЫЙ
B0006,106,discharge,1.8134770059567056,0.8909956824708977,ЗЕЛЕНЫЙ
B0006,110,discharge,1.7971018450305436,0.8829502550201761,ЗЕЛЕНЫЙ
B0006,114,discharge,1.7810046294120476,0.8750413873759919,ЗЕЛЕНЫЙ
B0006,118,discharge,1.7710130422682329,0.8701323309187394,ЗЕЛЕНЫЙ
B0006,122,discharge,1.7604712448170943,0.864952945691579,ЗЕЛЕНЫЙ
B0006,126,discharge,1.7502913788006587,0.859951384249673,ЗЕЛЕНЫЙ
B0006,130,discharge,1.7394925037732578,0.8546456919285944,ЗЕЛЕНЫЙ
B0006,134,discharge,1.7546766553637203,0.8621059538809914,ЗЕЛЕНЫЙ
B0006,136,discharge,1.7659390941842175,0.867639403894526,ЗЕЛЕНЫЙ
B0006,140,discharge,1.7337887419624838,0.8518433254632082,ЗЕЛЕНЫЙ
B0006,144,discharge,1.713325912040734,0.8417895486292435,ЖЕЛТЫЙ
B0006,148,discharge,1.7024077813673466,0.8364252637451849,ЖЕЛТЫЙ
B0006,150,discharge,1.82371946178183,0.8960279954741002,ЗЕЛЕНЫЙ
B0006,154,discharge,1.8081284050314708,0.8883678132914206,ЗЕЛЕНЫЙ
B0006,158,discharge,1.7757610945034283,0.8724651391251901,ЗЕЛЕНЫЙ
B0006,162,discharge,1.7447409841836798,0.8572243699983239,ЗЕЛЕНЫЙ
B0006,166,discharge,1.729207034132373,0.8495922454210777,ЖЕЛТЫЙ
B0006,170,discharge,1.7081086552553244,0.8392262113192732,ЖЕЛТЫЙ
B0006,174,discharge,1.6975954237461768,0.8340608610817466,ЖЕЛТЫЙ
B0006,178,discharge,1.6820634524029463,0.8264297086813447,ЖЕЛТЫЙ
B0006,182,discharge,1.6714768322295086,0.821228301199745,ЖЕЛТЫЙ
B0006,186,discharge,1.6607591387047655,0.8159624948921792,ЖЕЛТЫЙ
B0006,190,discharge,1.651121015038069,0.8112271017518528,ЖЕЛТЫЙ
B0006,194,discharge,1.6401349256190927,0.8058294274458677,ЖЕЛТЫЙ
B0006,198,discharge,1.6291999416165441,0.8004568622012265,ЖЕЛТЫЙ
B0006,202,discharge,1.6088496302961666,0.7904583678923177,ЖЕЛТЫЙ
B0006,206,discharge,1.6035244898969248,0.7878420253146665,ЖЕЛТЫЙ
B0006,210,discharge,1.5989712144027983,0.7856049146190022,ЖЕЛТЫЙ
B0006,214,discharge,1.5876273123575604,0.780031440176547,ЖЕЛТЫЙ
B0006,216,discharge,1.5829719744686166,0.7777441842886215,ЖЕЛТЫЙ
B0006,220,discharge,1.567137636713563,0.7699644735295673,ЖЕЛТЫЙ
B0006,224,discharge,1.5613446139713882,0.7671182514739364,ЖЕЛТЫЙ
B0006,228,discharge,1.5511711892790419,0.762119854776846,ЖЕЛТЫЙ
B0006,232,discharge,1.5406741606295171,0.7569624653118686,ЖЕЛТЫЙ
B0006,236,discharge,1.5253138744624433,0.7494156650980108,ЖЕЛТЫЙ
B0006,240,discharge,1.5301570318067428,0.7517952002501654,ЖЕЛТЫЙ
B0006,244,discharge,1.5246566834474087,0.7490927746753414,ЖЕЛТЫЙ
B0006,248,discharge,1.5145492986655427,0.744126824640059,ЖЕЛТЫЙ
B0006,252,discharge,1.509391504602082,0.7415927024943012,ЖЕЛТЫЙ
B0006,256,discharge,1.5039974333050705,0.7389424928579005,ЖЕЛТЫЙ
B0006,260,discharge,1.4935201918040188,0.7337948251946333,ЖЕЛТЫЙ
B0006,264,discharge,1.4876323024497422,0.7309019933714036,ЖЕЛТЫЙ
B0006,266,discharge,1.5302876214401704,0.7518593614163546,ЖЕЛТЫЙ
B0006,270,discharge,1.5040760088360112,0.7389810985080334,ЖЕЛТЫЙ
B0006,274,discharge,1.4887593608730894,0.7314557385723608,ЖЕЛТЫЙ
B0006,278,discharge,1.4782779285546637,0.7263060118809538,ЖЕЛТЫЙ
B0006,282,discharge,1.478459982215684,0.7263954583009604,ЖЕЛТЫЙ
B0006,286,discharge,1.473214844899973,0.7238184227571322,ЖЕЛТЫЙ
B0006,290,discharge,1.4675164935067897,0.7210187145326269,ЖЕЛТЫЙ
B0006,294,discharge,1.4516292657521335,0.7132130179126343,ЖЕЛТЫЙ
B0006,298,discharge,1.4519237720967177,0.7133577144710262,ЖЕЛТЫЙ
B0006,302,discharge,1.4471484694777745,0.711011517633683,ЖЕЛТЫЙ
B0006,306,discharge,1.4468538105659885,0.7108667461161282,ЖЕЛТЫЙ
B0006,310,discharge,1.4416741930284678,0.708321901683239,ЖЕЛТЫЙ
B0006,313,discharge,1.5935866593100128,0.7829593804744059,ЖЕЛТЫЙ
B0006,316,discharge,1.5463902376915637,0.759770882494014,ЖЕЛТЫЙ
B0006,320,discharge,1.51470559175661,0.7442036144029749,ЖЕЛТЫЙ
B0006,324,discharge,1.4989786083335404,0.7364766488653811,ЖЕЛТЫЙ
B0006,328,discharge,1.4831110745410492,0.7286806282628964,ЖЕЛТЫЙ
B0006,332,discharge,1.4729664825468278,0.7236963976177928,ЖЕЛТЫЙ
B0006,336,discharge,1.4627604396099307,0.7186819749578868,ЖЕЛТЫЙ
B0006,340,discharge,1.4518364681062514,0.7133148203630159,ЖЕЛТЫЙ
B0006,344,discharge,1.4468670644030392,0.7108732579778997,ЖЕЛТЫЙ
B0006,348,discharge,1.441380399427779,0.7081775553094546,ЖЕЛТЫЙ
B0006,352,discharge,1.431210744960774,0.7031810109956533,ЖЕЛТЫЙ
B0006,356,discharge,1.4260247179525716,0.7006330174681323,ЖЕЛТЫЙ
B0006,360,discharge,1.420487649966195,0.6979125508434085,ОРАНЖЕВЫЙ
B0006,364,discharge,1.4207006230355006,0.6980171885557206,ОРАНЖЕВЫЙ
B0006,367,discharge,1.452255804330839,0.7135208482113887,ЖЕЛТЫЙ
B0006,371,discharge,1.431557632772571,0.7033514435633659,ЖЕЛТЫЙ
B0006,375,discharge,1.415015751158943,0.6952241030736463,ОРАНЖЕВЫЙ
B0006,379,discharge,1.4097311506517451,0.6926276785146194,ОРАНЖЕВЫЙ
B0006,383,discharge,1.404917318129309,0.6902625512041874,ОРАНЖЕВЫЙ
B0006,387,discharge,1.395164296571563,0.6854707065486149,ОРАНЖЕВЫЙ
B0006,391,discharge,1.3945343832614077,0.6851612181802287,ОРАНЖЕВЫЙ
B0006,395,discharge,1.3893171179312644,0.6825978766720686,ОРАНЖЕВЫЙ
B0006,399,discharge,1.3838379472327809,0.6799058560840853,ОРАНЖЕВЫЙ
B0006,403,discharge,1.3736814238195123,0.674915763306282,ОРАНЖЕВЫЙ
B0006,407,discharge,1.3786059891863676,0.6773352957654757,ОРАНЖЕВЫЙ
B0006,411,discharge,1.3737600299108574,0.6749543839713218,ОРАНЖЕВЫЙ
B0006,415,discharge,1.3682580583942712,0.6722511609085237,ОРАНЖЕВЫЙ
B0006,419,discharge,1.3633024037317505,0.6698163536881292,ОРАНЖЕВЫЙ
B0006,423,discharge,1.3580966140172601,0.6672586503678076,ОРАНЖЕВЫЙ
B0006,427,discharge,1.353269090999531,0.6648867966571198,ОРАНЖЕВЫЙ
B0006,431,discharge,1.3841605738237488,0.6800643686533974,ОРАНЖЕВЫЙ
B0006,433,discharge,1.4051467790651473,0.6903752897183545,ОРАНЖЕВЫЙ
B0006,437,discharge,1.378719022627353,0.6773908312410081,ОРАНЖЕВЫЙ
B0006,441,discharge,1.3682657783199066,0.6722549538545536,ОРАНЖЕВЫЙ
B0006,445,discharge,1.3573151296618016,0.6668746922672389,ОРАНЖЕВЫЙ
B0006,449,discharge,1.3524934638801596,0.6645057163278422,ОРАНЖЕВЫЙ
B0006,453,discharge,1.3474099151661236,0.6620080723318286,ОРАНЖЕВЫЙ
B0006,457,discharge,1.3370075130842318,0.656897174696045,ОРАНЖЕВЫЙ
B0006,461,discharge,1.3312352966718526,0.6540611751852576,ОРАНЖЕВЫЙ
B0006,465,discharge,1.3259303781727643,0.6514547680110712,ОРАНЖЕВЫЙ
B0006,469,discharge,1.321578743867529,0.6493167274597319,ОРАНЖЕВЫЙ
B0006,473,discharge,1.321225074066109,0.6491429627717592,ОРАНЖЕВЫЙ
B0006,477,discharge,1.3156485301862682,0.6464031008911139,ОРАНЖЕВЫЙ
B0006,481,discharge,1.3209025697502388,0.648984510278524,ОРАНЖЕВЫЙ
B0006,483,discharge,1.3474328767273906,0.6620193537828117,ОРАНЖЕВЫЙ
B0006,485,discharge,1.3260128072353616,0.6514952669744675,ОРАНЖЕВЫЙ
B0006,489,discharge,1.3101186784831063,0.6436861797633369,ОРАНЖЕВЫЙ
B0006,493,discharge,1.30521620229393,0.6412775001365069,ОРАНЖЕВЫЙ
B0006,497,discharge,1.3004061951355774,0.6389142523000749,ОРАНЖЕВЫЙ
B0006,501,discharge,1.300235735841116,0.6388305024124815,ОРАНЖЕВЫЙ
B0006,505,discharge,1.2895066722480755,0.6335591097744968,ОРАНЖЕВЫЙ
B0006,509,discharge,1.279253057384795,0.6285213141239901,ОРАНЖЕВЫЙ
B0006,513,discharge,1.2792078171714618,0.6284990867482796,ОРАНЖЕВЫЙ
B0006,517,discharge,1.274036760902923,0.6259584486293798,ОРАНЖЕВЫЙ
B0006,521,discharge,1.2741273923001468,0.6260029775555019,ОРАНЖЕВЫЙ
B0006,525,discharge,1.2637639426440779,0.6209112179860495,ОРАНЖЕВЫЙ
B0006,529,discharge,1.2581373688955233,0.618146775481072,ОРАНЖЕВЫЙ
B0006,533,discharge,1.253259864055301,0.6157503647520722,ОРАНЖЕВЫЙ
B0006,537,discharge,1.2532313315493426,0.6157363461901961,ОРАНЖЕВЫЙ
B0006,541,discharge,1.2480874960313577,0.613209082142838,ОРАНЖЕВЫЙ
B0006,545,discharge,1.2534354284944844,0.6158366228941904,ОРАНЖЕВЫЙ
B0006,548,discharge,1.2898048773266901,0.6337056235911395,ОРАНЖЕВЫЙ
B0006,552,discharge,1.2635402021758835,0.620801290046241,ОРАНЖЕВЫЙ
B0006,556,discharge,1.2479761706842853,0.6131543858862738,ОРАНЖЕВЫЙ
B0006,560,discharge,1.2321202877943334,0.6053640895934027,ОРАНЖЕВЫЙ
B0006,564,discharge,1.2271137666213534,0.6029042906907026,ОРАНЖЕВЫЙ
B0006,568,discharge,1.2217397581377356,0.6002639382954212,ОРАНЖЕВЫЙ
B0006,572,discharge,1.211102678915174,0.5950377393250057,КРАСНЫЙ
B0006,576,discharge,1.2056159765131735,0.5923420182680926,КРАСНЫЙ
